id,subtype,text
b5a5c66b01524b95b456e9068f453a33,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
ab22265e4a754191ad96246484dc4ce4,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
9ef688ae3630489cb5af57f0d38c8121,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
bbffbac919684403b447490f14f1e734,Papillary adenocarcinoma,"On the superficial epithelium, tumor tissue that infiltrates by forming medium-sized papillary or small irregular ducts is observed. Papillary adenocarcinoma"
05952c8c0e714fd180b4a97f4d91aceb,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
9ae32686508f46338ae7da4379ad521c,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
5143dbbcf34b4b229cea4355851f81d8,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
79e9a1e4dcad403f81dca9643c8afc58,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
23ba62868c22435ea41d70daf67cae36,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
0e334fc211d7434fb34776182ff442e4,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
65c55c91c33f4a338424d43e226b12e8,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
90a3d705f1204dc98ada44ea00655ff9,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
af5c644f517e4ada80ba3483fade9833,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
ff84dea81f1e477b9df2e5ab9be5382e,Well to moderately differentiated tubular adenocarcinoma,"On the superficial epithelium, tumor tissue consisting of large, irregular glandular ducts partially fused and infiltrated is observed. Well to moderately differentiated tubular adenocarcinoma (well differentiated tubular adenocarcinoma, moderately differentiated tubular adenocarcinoma)"
4cc04aaf771d4649beca899b5a906cb9,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
cc94d326b10c474585f3af388d0f6511,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
a270981108534636bfa8d1754438d1a8,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
1e5f7c7c397d412281d92977ef3898e3,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
915940e355074d2e8cb1a4e62ae5cb2b,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
8a4bceee9d674a82a50ae3401765a36f,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
31ebc237941f4fabb140d30e6872dd1f,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
7d6e23d6a7424cc4b0bd65759ab6bdbd,Moderately differentiated tubular adenocarcinoma,"Medium to small, irregular glandular ducts are formed in the superficial epithelium, and some tumor tissues show small cords and infiltrate. moderately differentiated tubular adenocarcinoma or Poorly differentiated adenocarcinoma, non-solid type"
4b026e1b74d34f31af298f91923129a3,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
03336910ad8a4feead71b010f787ddd2,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
46bf1c7e61d44002bc16cc4ddae98ab9,Moderately differentiated tubular adenocarcinoma,"Medium to small, irregular glandular ducts are formed in the superficial epithelium, and some tumor tissues show small cords and infiltrate. moderately differentiated tubular adenocarcinoma or Poorly differentiated adenocarcinoma, non-solid type"
71f6cde986994601b59f5e06467e1c5e,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
7d4755e132cd45db8ff3e3ecf60c4342,Moderately differentiated tubular adenocarcinoma,"Medium to small, irregular glandular ducts are formed in the superficial epithelium, and some tumor tissues show small cords and infiltrate. moderately differentiated tubular adenocarcinoma or Poorly differentiated adenocarcinoma, non-solid type"
915ba5fa2db644d9ad93c7ab7e5016fd,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
f2bd1f9f0b444877b886bf0b4c2fd9ad,Well to moderately differentiated tubular adenocarcinoma,"On the superficial epithelium, tumor tissue consisting of large irregular glandular ducts partially fused and infiltrated is observed. Well to moderately differentiated tubular adenocarcinoma (well differentiated tubular adenocarcinoma, moderately differentiated tubular adenocarcinoma)"
c34f38f7700846109d7121d6f6769472,Papillary adenocarcinoma,"On the superficial epithelium, tumor tissue that infiltrates by forming medium-sized papillary or small irregular ducts is observed. Papillary adenocarcinoma"
d9367cbc190047f0958fdc29f65358c8,Moderately to poorly differentiated adenocarcinoma,"Tumor tissue consisting of medium-sized, cord-like or irregular glandular infiltration is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type or moderately differentiated tubular adenocarcinoma"
c1a8d9543bfb432b8376b76e21c6927f,Moderately to poorly differentiated adenocarcinoma,"Tumor tissue consisting of medium-sized, cord-like or irregular glandular infiltration is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type or moderately differentiated tubular adenocarcinoma"
00f1cbc53aa4498eb1a77e3289aa7d5a,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
d342845d01e04bbc938e88e0593bd7c0,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
1af2df83f1fd4198880a19ac0e438f18,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
f31c04bf52f7496badad04e90371a8da,"Poorly differentiated adenocarcinoma, non-solid type","Tumor tissue consisting of cord-like or small irregular glandular ducts fused is observed infiltrating in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type"
ac426470e443483cb78702feca8f2374,Well to moderately differentiated tubular adenocarcinoma,"On the superficial epithelium, tumor tissue consisting of large irregular glandular ducts partially fused and infiltrated is observed. Well to moderately differentiated tubular adenocarcinoma (well differentiated tubular adenocarcinoma, moderately differentiated tubular adenocarcinoma)"
e6f1e74c55ae45579b3bb5e5e271830b,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
5ba46e54d08a49ee9273dc86c5bd7b24,"Poorly differentiated adenocarcinoma, solid type","The superficial epithelium shows a large sheet-like shape, and some tumor tissue infiltrates with small irregular ducts. Poorly differentiated adenocarcinoma, solid-type "
b8956c5c666a4a2989d29849cc742839,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
8e523c95c77c4250b583b7acb6469696,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
c9e25b8e1a1a473fac9c64acc6521146,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
ac77531ad43242ba9427222d7750a02a,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
9177a46b09984ef59ea9e088741e5074,Well to moderately differentiated tubular adenocarcinoma,"On the superficial epithelium, tumor tissue consisting of large irregular glandular ducts partially fused and infiltrated is observed. Well to moderately differentiated tubular adenocarcinoma (well differentiated tubular adenocarcinoma, moderately differentiated tubular adenocarcinoma)"
3ba6dc045b4c47918c68974be9cf7911,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
ee255b52bbf84108b6e82667f3845e62,"Poorly differentiated adenocarcinoma, solid type","The superficial epithelium shows a large sheet-like shape, and some tumor tissue infiltrates with small irregular ducts. Poorly differentiated adenocarcinoma, solid-type "
97bbb483b0e74126908ca05722a4a0c9,Papillary adenocarcinoma,"On the superficial epithelium, tumor tissue that infiltrates by forming medium-sized papillary or small irregular ducts is observed. Papillary adenocarcinoma"
ef95216e19904f0b843d0c4ea74caa8b,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
a74f39d647134f93b846a674ce1c792a,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
0fa2e9cd9321445198c8acd5d90ebe33,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
fb4c068fd55a49b48fe333b3f7deea0c,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
d802ade862e04396b360b850830795a8,Moderately to poorly differentiated adenocarcinoma,"Tumor tissue consisting of medium-sized, cord-like or irregular glandular infiltration is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type or moderately differentiated tubular adenocarcinoma"
8cf88f968043463c87a0dd1e39973f7a,Papillary adenocarcinoma,"On the superficial epithelium, tumor tissue that infiltrates by forming medium-sized papillary or small irregular ducts is observed. Papillary adenocarcinoma"
db28e44a9810443f9c01346cfaf926b1,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
c8ae06004a54451aaaadb81c0f2c53f7,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
9eb015bed894401ea5b0f46d51a2875c,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
ebee643708a144d38f690be4a544ff62,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
7d46d6500ee446d8a6fcd78b5b0959fe,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
890f64c5666d4d2296ddd61c0820c5d8,Well to moderately differentiated tubular adenocarcinoma,"On the superficial epithelium, tumor tissue consisting of large irregular glandular ducts partially fused and infiltrated is observed. Well to moderately differentiated tubular adenocarcinoma (well differentiated tubular adenocarcinoma, moderately differentiated tubular adenocarcinoma)"
ef272d5eab5b49faa5102e52c2a8f02c,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
ce960b13c39745f49bc6d9250e6ddfec,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
d619fa2a805740dbb1e125448cfb9b8d,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
07aa37238fd047b88084c8d51b8eb0fc,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
4df2f90fe02f4ec48d3eb5b411905174,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
a62e6e8faa3a4939ad62f67aa975bead,"Poorly differentiated adenocarcinoma, solid type","In the superficial epithelium, medium to small irregular gland ducts are formed, and in some cases, the ducts are fused to show solid alveolar lesions and infiltrating tumor tissue is observed. moderately differentiated tubular adenocarcinoma or poorly differentiated adenocarcinoma, solid-type (poorly differentiated adenocarcinoma, solid type)"
75a1a9656ef44c0bae8e7726a20eaa51,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
a0e76f3d1d9d49d9af4ea520e48f5c4b,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
998d0051ee53402eb02a1a0847790797,Moderately differentiated tubular adenocarcinoma,"On the superficial epithelium, tumor tissue is found in which medium-sized irregular gland ducts fuse with each other and infiltrate. moderately differentiated tubular adenocarcinoma"
709fcb69231349dcbb3e0e6087a04860,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
fde9835403c94c15a951b24ca0c82b7b,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
f5b4ca3659d94bca884aee56b51a1b33,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
dbfb2235b21f41ad9e2b4257d114b2d1,Moderately differentiated tubular adenocarcinoma,"On the superficial epithelium, tumor tissue is found in which medium-sized irregular gland ducts fuse with each other and infiltrate. moderately differentiated tubular adenocarcinoma"
c7b909c16a5f4f1da7008b38d9a0fd66,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
f2f8784848c4475da856afdd67fe4c95,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
8d6009f9393042b6939e7907be1ae389,Moderately differentiated tubular adenocarcinoma,"On the superficial epithelium, tumor tissue is found in which medium-sized irregular gland ducts fuse with each other and infiltrate. moderately differentiated tubular adenocarcinoma"
b2eca2fbf568402f8454e3f314031bc5,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
bab5fc354ede40b5bb316a13ed5590e6,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
7c9258a90a9c4b72835c30058a2662b3,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
1271d1c25d434c999cfad1462c06d91b,Moderately differentiated tubular adenocarcinoma,"On the superficial epithelium, tumor tissue is found in which medium-sized irregular gland ducts fuse with each other and infiltrate. moderately differentiated tubular adenocarcinoma"
28af49dcd00b4247be628cc6c20fd9cc,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
54ba80a278bd4041b954c691c4ab423a,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
0cab1e8bd4e24de5a0d8883e29c7deec,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
66277b5367cd41b5bd0754bbb905d740,Moderately differentiated tubular adenocarcinoma,"On the superficial epithelium, tumor tissue is found in which medium-sized irregular gland ducts fuse with each other and infiltrate. moderately differentiated tubular adenocarcinoma"
8b9692e363534c09bd5de31a920f4145,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
f74ec01f291247ebb2d05499dcb52d40,"Poorly differentiated adenocarcinoma, solid type","Tumor cells are medium-sized polygonal with no extracellular mucus production or duct formation. Poorly differentiated adenocarcinoma, solid-type "
5e01b8597a274b068dcee6b06c130e67,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
404c480908f44337bad1701edf3581b5,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
0ae7f32bdd3d415d9a53915025ae085d,Moderately differentiated tubular adenocarcinoma,"On the superficial epithelium, tumor tissue is found in which medium-sized irregular gland ducts fuse with each other and infiltrate. moderately differentiated tubular adenocarcinoma"
1d0e3515d9054d2d8d46890c48d715d1,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
1e237d89641a4b89931bc45edaf91c4d,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
539d6371bf8b4690a055804514f153b2,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
d520c87ac8584e92a746826568d9457a,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
57278f152e0d4832b947468e61e914fb,Moderately differentiated tubular adenocarcinoma,Cells with atypical nuclei are densely hyperplasia while forming sieve-like ducts of various sizes. moderately differentiated tubular adenocarcinoma
ce0ba40661fb428584e873e3e0917a72,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
73a94984cc6d4640aafeb8e4fe02a54e,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
c69a4c2bc25f493ba0f3a02d15d36703,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
0ed0537e5c724757888fe879bc9b9353,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
14fc7e4cf75b4b498ca371ebd87ab37b,"Poorly differentiated adenocarcinoma, non-solid type","Tumor tissue consisting of cord-like or small, irregular glandular ducts fused and infiltrated is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type"
3402be05519448ad80417ace5ddc5bc3,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
2a0ced28198047fbac54cf8645b0c074,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
8b4b350b78a34c51bc345de08e7b1dec,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
7e49515b56a7471d8010a3a13c209170,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
93af8811214f4c87b2c5024ed2096725,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
ea96383b66974c91bf9988be3fdf5689,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
2c09e5e6ee474e1c9f2504370392f687,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
f1cebd2a4c784f4bbde701a7a4438388,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
7b89f5a921174302adbb03a05ac9bec3,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
e5ac60509a2e46a9b9652c77919b85b9,Papillary adenocarcinoma,"On the superficial epithelium, tumor tissue that infiltrates by forming medium-sized papillary or small irregular ducts is observed. Papillary adenocarcinoma"
ab8608572a514803b9707decf936c6f6,"Poorly differentiated adenocarcinoma, solid type","The superficial epithelium shows a large sheet-like shape, and some tumor tissue infiltrates with small irregular ducts. Poorly differentiated adenocarcinoma, solid-type "
d6bfdd1ec5a34baabea66f4167196d51,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
da7a6305d2634d62bc906e95ba3c6f78,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
2ad1f67d41494b8f9554e485530c2c28,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
3779bbcb2b63437998d5b93a331680fd,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
f46c7e779d2140c08c9329abc061bbc1,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
0dc34ca6db174796bb61e9788ae51758,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
de2c595dcfa948de8c81b2a6f8f7d634,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
340e3307bd5f4c668394923b0e471566,Papillary adenocarcinoma,"On the superficial epithelium, tumor tissue that infiltrates by forming medium-sized papillary or small irregular ducts is observed. Papillary adenocarcinoma"
791653b6c2b947a39246976c842ec8b9,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
1685153e90a74602a835bf8ae91e5cd2,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
913bbfd45bef4786b04f0285b4439c6d,"Poorly differentiated adenocarcinoma, solid type","The superficial epithelium shows a large sheet-like shape, and some tumor tissue infiltrates with small irregular ducts. Poorly differentiated adenocarcinoma, solid-type "
ce51fbe04a3748b4998df3ff83beef3b,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
4666a6e874ba4b2d98aa566879b122ae,"Poorly differentiated adenocarcinoma, solid type","Large sheet-like or diffusely infiltrating tumor tissue is found in the superficial epithelium. Poorly differentiated adenocarcinoma, solid-type "
451391df2d814852a4e844d4941e3531,"Poorly differentiated adenocarcinoma, non-solid type","Tumor tissue consisting of cord-like or small, irregular glandular ducts fused and infiltrated is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type"
3e3cbd01bd724ce2851affefeda6370c,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
550eb29048ff488f9e352cabd63d2281,Moderately differentiated tubular adenocarcinoma,"On the superficial epithelium, tumor tissue is found in which medium-sized irregular gland ducts fuse with each other and infiltrate. moderately differentiated tubular adenocarcinoma"
680dfe8e1e5f4f079ea42010f8fd16a8,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
fe56bec48766424087237a30bb559895,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
